Protein_ID,Label
Q8TEW6,1
Q8TEW8,4
Q8TEX9,4
Q8TEX9-2,2
Q8TEY5,2
Q8TEY5-2,1
Q8TEY7-3,2
Q8TEY7,4
Q8TF01,5
Q8TF05,2
Q8TF09,2
Q8TF17,1
Q8TF20-2,1
Q8TF20,2
Q8TF30,2
Q8TF32,3
Q8TF39,4
Q8TF40-3,1
Q8TF40,3
Q8TF40-2,1
Q8TF42,3
Q8TF44,2
Q8TF45,1
Q8TF46,2
Q8TF46-3,1
Q8TF46-4,1
Q8TF47,2
Q8TF50,3
Q8TF61,1
Q8TF62,1
Q8TF64,3
Q8TF65,1
Q8TF68,4
Q8TF71,1
Q8TF72,3
Q8TF74,2
Q8TF76,5
Q8WLS2,1
Q8WTP8,2
Q8WTP8-2,1
Q8WTP9,1
Q8WTQ4,1
Q8WTQ7,1
Q8WTR2,2
Q8WTR4,1
Q8WTR7,3
Q8WTS1,1
Q8WTS6,1
Q8WTT2,7
Q8WTU0,1
Q8WTU2,1
Q8WTV0,3
Q8WTV0-2,2
Q8WTV1,2
Q8WTW3,5
Q8WTW4,2
Q8WTX9,2
Q8WU03,2
Q8WU10,4
Q8WU17,3
Q8WU20,2
Q8WU39,3
Q8WU40,2
Q8WU43,1
Q8WU58,2
Q8WU67,1
Q8WU68,5
Q8WU76,3
Q8WU76-2,1
Q8WU79,3
Q8WU90,7
Q8WUA2,5
Q8WUA4,5
Q8WUA7,2
Q8WUB2,3
Q8WUB8,5
Q8WUB8-2,1
Q8WUD1,2
Q8WUD1-2,1
Q8WUD4,3
Q8WUD6,1
Q8WUF5,3
Q8WUF8,3
Q8WUF8-2,1
Q8WUH1,2
Q8WUH2,2
Q8WUH6,2
Q8WUI4,4
Q8WUI4-9,1
Q8WUJ0,4
Q8WUJ1,1
Q8WUJ3,2
Q8WUK0,3
Q8WUM0,6
Q8WUM4,8
Q8WUM4-2,2
Q8WUM4-3,2
Q8WUM9,2
Q8WUN7,2
Q8WUP2,1
Q8WUQ7,5
Q8WUR7,2
Q8WUS8,1
Q8WUT1,1
Q8WUT9,1
Q8WUU4,2
Q8WUU5,3
Q8WUW1,3
Q8WUW1-2,1
Q8WUX1,1
Q8WUX2,1
Q8WUX9,3
Q8WUY1,1
Q8WUY3,3
Q8WUY8,1
Q8WUY9,2
Q8WUZ0,2
Q8WV07,1
Q8WV16,3
Q8WV16-2,1
Q8WV16-5,1
Q8WV19,1
Q8WV22,3
Q8WV24,2
Q8WV28,2
Q8WV37,4
Q8WV41,2
Q8WV44,4
Q8WV44-2,1
Q8WV44-4,1
Q8WV48,1
Q8WV60,2
Q8WV74,2
Q8WV83,1
Q8WV92,3
Q8WV93,2
Q8WV99,2
Q8WV99-2,1
Q8WVB3,2
Q8WVB6,3
Q8WVC0,4
Q8WVC0-2,1
Q8WVC2,2
Q8WVC6,4
Q8WVC6-2,1
Q8WVD3,3
Q8WVD5,1
Q8WVE0,1
Q8WVE6,1
Q8WVE7,1
Q8WVF1,2
Q8WVJ2,3
Q8WVJ9,2
Q8WVK2,3
Q8WVK7,3
Q8WVL7,1
Q8WVM0,2
Q8WVM7,6
Q8WVM7-2,2
Q8WVM8,7
Q8WVN6,1
Q8WVN8,1
Q8WVP5,1
Q8WVP7,1
Q8WVP7-2,1
Q8WVP7-3,1
Q8WVQ1,2
Q8WVQ1-3,1
Q8WVR3,3
Q8WVS4,3
Q8WVT3,3
Q8WVV4,3
Q8WVV4-1,1
Q8WVV5,2
Q8WVV5-2,1
Q8WVV9,4
Q8WVV9-2,1
Q8WVX9,4
Q8WVY7,7
Q8WVZ9,2
Q8WW12,8
Q8WW12-2,2
Q8WW12-3,4
Q8WW14,1
Q8WW22,2
Q8WW22-2,2
Q8WW24,1
Q8WW32,1
Q8WW33,2
Q8WW35,3
Q8WW38,3
Q8WW43,1
Q8WW59,1
Q8WWA0,1
Q8WWB3,1
Q8WWB5,1
Q8WWB7,1
Q8WWC4,4
Q8WWF6,1
Q8WWH4,1
Q8WWH5,5
Q8WWI1,7
Q8WWI1-3,1
Q8WWI5,3
Q8WWK9,4
Q8WWK9-5,1
Q8WWL2,3
Q8WWL2-4,1
Q8WWL7,4
Q8WWM7,7
Q8WWM7-2,2
Q8WWM7-3,4
Q8WWM7-4,2
Q8WWM7-5,2
Q8WWM7-6,2
Q8WWM7-7,1
Q8WWM7-8,2
Q8WWM7-9,2
Q8WWN8,2
Q8WWP7,2
Q8WWQ0,7
Q8WWQ2,1
Q8WWQ8,1
Q8WWT9,2
Q8WWU7,3
Q8WWV3,5
Q8WWW0,2
Q8WWW8,2
Q8WWW8-3,1
Q8WWX0,1
Q8WWX8,1
Q8WWY3,7
Q8WWY7,1
Q8WWY8,1
Q8WWZ4,2
Q8WWZ7,3
Q8WX68,1
Q8WX92,6
Q8WX92-2,1
Q8WX93,7
Q8WX93-4,1
Q8WX93-7,2
Q8WX94,3
Q8WX94-2,1
Q8WXA3,1
Q8WXA9,4
Q8WXA9-2,2
Q8WXB1,2
Q8WXB4,2
Q8WXC6,1
Q8WXD0,1
Q8WXD2,3
Q8WXD5,2
Q8WXD9,3
Q8WXE0,2
Q8WXE1,4
Q8WXE1-2,1
Q8WXE9,3
Q8WXF0,1
Q8WXF1,9
Q8WXF1-2,1
Q8WXF5-2,1
Q8WXF7,3
Q8WXF8,2
Q8WXG1,1
Q8WXG6,3
Q8WXG6-2,1
Q8WXG6-3,2
Q8WXG6-4,1
Q8WXG6-5,1
Q8WXG6-6,1
Q8WXG6-7,1
Q8WXG9,3
Q8WXH0,9
Q8WXH0-2,2
Q8WXH5,3
Q8WXH6,1
Q8WXI3,1
Q8WXI4,2
Q8WXI7,4
Q8WXI8,1
Q8WXI9,7
Q8WXJ9,1
Q8WXK1,1
Q8WXK3,3
Q8WXQ4,1
Q8WXR4,1
Q8WXR4-4,1
Q8WXS8,1
Q8WXU2,4
Q8WXW3,4
Q8WXX0,5
Q8WXX5,6
Q8WXX7,1
Q8WXX7-2,1
Q8WY07,1
Q8WY21,1
Q8WY21-4,1
Q8WY22,3
Q8WY36,5
Q8WY41,1
Q8WY54,3
Q8WY64,1
Q8WY91,4
Q8WYA0,5
Q8WYA0-3,1
Q8WYA1,3
Q8WYA1-2,1
Q8WYA1-3,1
Q8WYA1-4,1
Q8WYA1-5,1
Q8WYA1-6,1
Q8WYA1-7,1
Q8WYA1-8,1
Q8WYA6,6
Q8WYA6-4,2
Q8WYB5,3
Q8WYB5-2,2
Q8WYB5-3,2
Q8WYH2,1
Q8WYH8,2
Q8WYH8-2,1
Q8WYJ6,3
Q8WYK2,1
Q8WYL5,3
Q8WYL5-4,1
Q8WYN0,1
Q8WYN3,2
Q8WYP3,2
Q8WYP5,4
Q8WYP5-2,1
Q8WYQ3,2
Q8WYQ4,1
Q8WYQ5,5
Q8WYQ5-3,1
Q8WYQ9,2
Q8WYR1,2
Q8WYR4,2
Q8WYU9,1
Q8WYW5,1
Q8WZ19,1
Q8WZ33,1
Q8WZ42,7
Q8WZ42-10,1
Q8WZ42-11,1
Q8WZ42-12,1
Q8WZ42-13,2
Q8WZ42-2,1
Q8WZ42-3,1
Q8WZ42-4,1
Q8WZ42-5,1
Q8WZ42-6,1
Q8WZ42-7,1
Q8WZ42-8,1
Q8WZ42-9,1
Q8WZ60,2
Q8WZ64,5
Q8WZ69,1
Q8WZ73,2
Q8WZ74,1
Q8WZ82,2
Q8WZ94,1
Q8WZA0,4
Q8WZA1,3
Q8WZA2,3
Q8WZA6,1
Q8WZA9,1
Q8WZB0,1
Q92187,1
Q92466,7
Q92466-4,2
Q92466-5,1
Q92478,1
Q92481,2
Q92482,2
Q92485,1
Q92499,9
Q92499-2,2
Q92499-3,2
Q92503,1
Q92503-3,1
Q92504,3
Q92506,1
Q92508,3
Q92519,2
Q92520,4
Q92521,1
Q92522,8
Q92523,1
Q92526,3
Q92526-2,2
Q92526-3,2
Q92529,1
Q92530,2
Q92535,2
Q92536,2
Q92537,1
Q92538,6
Q92539,1
Q92540,5
Q92540-2,1
Q92540-4,1
Q92541,6
Q92542,4
Q92542-2,1
Q92543,2
Q92543-2,1
Q92544,5
Q92545,4
Q92546,2
Q92547,4
Q92551,2
Q92551-2,1
Q92552,7
Q92556,2
Q92558,2
Q92560,4
Q92561,1
Q92562,2
Q92563,1
Q92564,2
Q92564-2,1
Q92565,1
Q92569,2
Q92570,2
Q92572,5
Q92574,3
Q92575,6
Q92576,5
Q92576-2,1
Q92581,1
Q92585,3
Q92597,4
Q92598,8
Q92598-2,3
Q92598-3,2
Q92598-4,2
Q92599,3
Q92600,2
Q92604,4
Q92608,5
Q92609,5
Q92610,5
Q92611,1
Q92613,5
Q92614,8
Q92615,4
Q92616,9
Q92617,1
Q92618,4
Q92619,2
Q92619-2,1
Q92620,6
Q92620-2,1
Q92621,6
Q92622,1
Q92623,1
Q92624,4
Q92625,3
Q92626,2
Q92628,2
Q92633,1
Q92636,3
Q92637,1
Q92643,3
Q92664,2
Q92665,7
Q92667,5
Q92673,2
Q92674,1
Q92674-2,2
Q92681,1
Q92685,2
Q92686,2
Q92688,7
Q92688-2,3
Q92692,2
Q92696,2
Q92698,3
Q92729,2
Q92729-2,1
Q92729-3,1
Q92729-4,1
Q92730,1
Q92731,1
Q92733,6
Q92734,4
Q92736,5
Q92736-2,1
Q92738,3
Q92747,5
Q92750,2
Q92752-2,1
Q92753,1
Q92754,3
Q92759,4
Q92766,3
Q92766-2,3
Q92766-3,1
Q92769,8
Q92769-3,4
Q92771,2
Q92772,2
Q92777,1
Q92782,2
Q92783,4
Q92783-2,1
Q92784,3
Q92785,6
Q92786,3
Q92791,2
Q92793,7
Q92793-2,2
Q92794,6
Q92796,4
Q92796-2,1
Q92796-3,1
Q92797,7
Q92797-2,1
Q92800,3
Q92800-3,1
Q92800-4,1
Q92802,4
Q92802-2,1
Q92804,6
Q92804-2,3
Q92805,6
Q92806,1
Q92813,1
Q92817,3
Q92819,2
Q92820,5
Q92823,5
Q92823-2,2
Q92823-3,2
Q92823-4,1
Q92823-5,2
Q92823-6,1
Q92824,1
Q92824-2,1
Q92826,3
Q92828,4
Q92830,4
Q92831,5
Q92833,5
Q92833-2,2
Q92833-3,2
Q92834,1
Q92834-6,1
Q92835,3
Q92837,2
Q92839,1
Q92841,9
Q92841-1,2
Q92841-2,1
Q92841-3,2
Q92843,1
Q92843-2,2
Q92844,3
Q92844-2,1
Q92845,3
Q92851,4
Q92851-4,1
Q92854,2
Q92859,2
Q92859-2,1
Q92870,2
Q92870-2,1
Q92871,3
Q92876,1
Q92878,8
Q92878-2,2
Q92878-3,2
Q92879,6
Q92879-2,2
Q92879-3,2
Q92879-4,2
Q92879-5,2
Q92879-6,2
Q92882,3
Q92887,3
Q92888,3
Q92889,4
Q92889-2,1
Q92890,6
Q92890-1,1
Q92896,7
Q92896-2,1
Q92900,6
Q92900-2,2
Q92901,4
Q92902,1
Q92903,1
Q92904,1
Q92905,4
Q92908,1
Q92915,1
Q92917,5
Q92918,1
Q92922,7
Q92925,5
Q92925-2,2
Q92925-3,2
Q92928,2
Q92930,3
Q92932,1
Q92932-2,1
Q92932-3,1
Q92932-4,1
Q92934,2
Q92945,9
Q92947,4
Q92952,1
Q92953,2
Q92954,4
Q92959,1
Q92963,2
Q92963-2,1
Q92966,3
Q92968,2
Q92973,4
Q92973-2,1
Q92974,3
Q92974-2,2
Q92974-3,2
Q92979,3
Q92982,1
Q92985,3
Q92985-2,2
Q92985-3,2
Q92985-4,2
Q92988-2,1
Q92989,3
Q92990,3
Q92990-2,2
Q92993,3
Q92993-2,2
Q92993-3,3
Q92993-4,3
Q92994,2
Q92995,4
Q92997,1
Q92997-2,1
Q93008,3
Q93008-1,1
Q93009,8
Q93009-3,4
Q93015,1
Q93033,1
Q93034,5
Q93045,4
Q93045-2,2
Q93050,4
Q93050-1,1
Q93052,7
Q93062,3
Q93063,2
Q93070,1
Q93073,2
Q93074,3
Q93074-2,2
Q93074-3,1
Q93075,4
Q93077,6
Q93079,6
Q93083,2
Q93084,5
Q93084-2,1
Q93084-3,1
Q93084-4,1
Q93084-5,1
Q93084-6,1
Q93086,5
Q93088,3
Q93096,2
Q93099,1
Q93100,3
Q95460,1
Q969E2,1
Q969E4,2
Q969E8,3
Q969F1,3
Q969F2,2
Q969F8,1
Q969F9,4
Q969G3,8
Q969G3-2,2
Q969G5,5
Q969G6,2
Q969G9,1
Q969H0,3
Q969H4,2
Q969H6,2
Q969H8,6
Q969I3,2
Q969J2,3
Q969J3,1
Q969K3,2
Q969K4,1
Q969K4-2,1
Q969L4,1
Q969M1,1
Q969M7,2
Q969N2,3
Q969N2-2,1
Q969P0,1
Q969P5,2
Q969P5-2,1
Q969P6,4
Q969P6-2,1
Q969Q0,5
Q969Q1,1
Q969Q4,7
Q969Q5,3
Q969Q6,3
Q969R2,2
Q969R5,3
Q969R8,1
Q969S0,1
Q969S2,3
Q969S2-2,2
Q969S2-3,1
Q969S3,5
Q969S8,1
Q969S9,6
Q969S9-2,1
Q969T4,4
Q969T7,3
Q969T7-2,2
Q969T9,3
Q969U6,1
Q969U6-2,1
Q969U7,3
Q969V3,4
Q969V3-2,1
Q969V4,2
Q969V5,1
Q969V6,5
Q969W1,1
Q969W8,2
Q969W9,1
Q969X0,2
Q969X5,6
Q969X6,4
Q969X6-2,1
Q969X6-3,1
Q969Y0,1
Q969Y2,1
Q969Z0,6
Q969Z0-2,1
Q969Z3,5
Q969Z3-2,1
Q969Z4,1
Q96A00,1
Q96A05,4
Q96A08,5
Q96A09,1
Q96A10,1
Q96A19,2
Q96A23,2
Q96A25,1
Q96A26,6
Q96A32,1
Q96A33,7
Q96A33-2,2
Q96A35,3
Q96A37,2
Q96A44,1
Q96A49,6
Q96A54,1
Q96A56,1
Q96A57,1
Q96A58,2
Q96A59,1
Q96A61,2
Q96A65,5
Q96A65-2,2
Q96A72,4
Q96A73,3
Q96A83,1
Q96AA3,1
Q96AA8,2
Q96AB3,5
Q96AB3-2,2
Q96AB3-3,2
Q96AB6,1
Q96AC1,4
Q96AC1-2,2
Q96AC1-3,1
Q96AD5,2
Q96AE4,7
Q96AE4-2,2
Q96AE7,2
Q96AE7-2,1
Q96AG3,1
Q96AG4,9
Q96AH0,2
Q96AJ1,3
Q96AJ9,1
Q96AK3,1
Q96AN5,1
Q96AP0,2
Q96AP4,4
Q96AP7,1
Q96AQ1,1
Q96AQ2,1
Q96AQ6,5
Q96AQ7,1
Q96AQ8,2
Q96AT1,4
Q96AT9,4
Q96AV8,4
Q96AV8-3,1
Q96AX1,5
Q96AX2,2
Q96AX9,4
Q96AX9-3,1
Q96AX9-5,1
Q96AX9-6,1
Q96AX9-7,1
Q96AX9-9,1
Q96AY2,4
Q96AY3,7
Q96AY4,2
Q96AZ6,1
Q96B01,4
Q96B01-2,1
Q96B13,1
Q96B21,1
Q96B23,4
Q96B23-2,1
Q96B26,4
Q96B36,3
Q96B36-2,1
Q96B42,1
Q96B45,1
Q96B60,1
Q96B65,2
Q96B67,1
Q96B70,2
Q96B77,1
Q96B96,1
Q96B97,8
Q96BA8,4
Q96BD0,1
Q96BD0-3,1
Q96BD0-4,1
Q96BD5,2
Q96BD5-2,1
Q96BD5-3,2
Q96BD6,3
Q96BD8,3
Q96BF6,2
Q96BH1,3
Q96BH3,1
Q96BI1,1
Q96BI3,2
Q96BJ3,2
Q96BJ8,1
Q96BJ8-2,1
Q96BJ8-3,1
Q96BK5,6
Q96BM0,1
Q96BM9,4
Q96BN2,2
Q96BN8,3
Q96BP2,1
Q96BP3,7
Q96BQ1,1
Q96BQ3,1
Q96BQ5,3
Q96BR1,3
Q96BR5,3
Q96BR6,3
Q96BR9,4
Q96BS2,1
Q96BT1,2
Q96BT3,2
Q96BT7,2
Q96BU1,2
Q96BU1-2,2
Q96BV0,3
Q96BW1,2
Q96BW5,3
Q96BW5-2,1
Q96BW9-2,1
Q96BW9-3,1
Q96BX8,4
Q96BY2,2
Q96BY6,5
Q96BY6-3,2
Q96BY7,1
Q96BY9,2
Q96BZ4,1
Q96BZ8,2
Q96BZ9,1
Q96C00,3
Q96C01,4
Q96C03,1
Q96C03-2,1
Q96C10,1
Q96C11,1
Q96C11-5,1
Q96C12,1
Q96C19,7
Q96C23,3
Q96C24,3
Q96C28,2
Q96C32,1
Q96C34,2
Q96C34-2,1
Q96C36,7
Q96C45,1
Q96C55,1
Q96C57,3
Q96C74,2
Q96C86,6
Q96C90,3
Q96C92,2
Q96C92-2,1
Q96C92-4,1
Q96CB5,1
Q96CB8,5
Q96CB9,3
Q96CB9-2,1
Q96CC6,2
Q96CD0,1
Q96CD2,1
Q96CF2,1
Q96CG3,3
Q96CG8-3,1
Q96CJ1,1
Q96CK0,2
Q96CM3,2
Q96CM4,1
Q96CM8,5
Q96CM8-2,2
Q96CM8-3,1
Q96CM8-4,1
Q96CN4,3
Q96CN4-2,2
Q96CN5,1
Q96CN7,3
Q96CN9,2
Q96CP2,7
Q96CP6,2
Q96CP6-2,1
Q96CP6-3,1
Q96CQ1,1
Q96CQ1-3,1
Q96CS2,3
Q96CS3,6
Q96CS4,2
Q96CS7,1
Q96CT2,1
Q96CT7,4
Q96CU4,1
Q96CU9,3
Q96CU9-2,2
Q96CU9-3,1
Q96CV9,5
Q96CW1,7
Q96CW1-2,2
Q96CW5,2
Q96CW5-2,2
Q96CW5-3,1
Q96CW6,2
Q96CW9,1
Q96CW9-2,1
Q96CX2,2
Q96CX3,2
Q96CX6,1
Q96D03,1
Q96D09,1
Q96D15,2
Q96D46,4
Q96D53,1
Q96D70,1
Q96D71,4
Q96D96,2
Q96D96-2,1
Q96D96-3,1
Q96D98,1
Q96DA0,1
Q96DA2,2
Q96DA6,3
Q96DA6-2,1
Q96DB2,1
Q96DB5,2
Q96DB9,1
Q96DC0,1
Q96DC7,2
Q96DC8,2
Q96DC9,1
Q96DE0,1
Q96DE5,4
Q96DF8,4
Q96DG6,5
Q96DH6,2
Q96DI7,8
Q96DI7-2,1
Q96DM1,3
Q96DM3,2
Q96DN5,3
Q96DN5-2,1
Q96DN5-3,1
Q96DN6,2
Q96DP5,2
Q96DR4,2
Q96DR7,3
Q96DT0,1
Q96DT5,4
Q96DT6,3
Q96DT7,4
Q96DU3,1
Q96DU7,1
Q96DU9,3
Q96DU9-2,2
Q96DV4,4
Q96DX4,1
Q96DX5,2
Q96DX7,1
Q96DX8,1
Q96DY2,2
Q96DY7,5
Q96DZ1,4
Q96DZ5,2
Q96DZ7,1
Q96E09,4
Q96E11,6
Q96E14,1
Q96E16,1
Q96E17,1
Q96E22,4
Q96E29,3
Q96E35,2
Q96E39,4
Q96E40,2
Q96E41,2
Q96E52,4
Q96EA4,4
Q96EA4-2,1
Q96EB1,4
Q96EB6,4
Q96EC8,2
Q96ED9,4
Q96EE3,4
Q96EE3-1,2
Q96EE4,2
Q96EF0,3
Q96EF0-2,1
Q96EF9,2
Q96EG1,1
Q96EG3,1
Q96EH3,3
Q96EH5,1
Q96EH8,1
Q96EI5,4
Q96EI5-2,2
Q96EK4,2
Q96EK5,4
Q96EK6,5
Q96EK7,3
Q96EK7-2,1
Q96EK9,3
Q96EL2,2
Q96EL3,4
Q96EM0,4
Q96EN8,5
Q96EP0,3
Q96EP1,2
Q96EP1-5,1
Q96EP5,6
Q96EP5-2,3
Q96EP9,2
Q96EQ0,4
Q96EQ8,1
Q96ER3,3
Q96ER9,5
Q96ES6,1
Q96ES7,2
Q96ET8,1
Q96ET8-2,1
Q96EU6,4
Q96EU7,2
Q96EV2,6
Q96EV8,3
Q96EV8-2,1
Q96EW2,2
Q96EW2-2,1
Q96EW2-3,1
Q96EX1,4
Q96EX2,1
Q96EX3,3
Q96EY1,7
Q96EY1-2,1
Q96EY4,4
Q96EY5,1
Q96EY5-3,1
Q96EY7,7
Q96EY8,5
Q96EY9,1
Q96EZ4,1
Q96EZ8,4
Q96EZ8-2,3
Q96EZ8-3,3
Q96F07,2
Q96F07-2,2
Q96F10,2
Q96F15,3
Q96F24,3
Q96F25,1
Q96F32,1
Q96F44,1
Q96F44-2,1
Q96F44-3,1
Q96F45,3
Q96F45-2,1
Q96F46,1
Q96F63,3
Q96F81,1
Q96F85,1
Q96F86,6
Q96FA3,3
Q96FA7,1
Q96FB5,2
Q96FC9,3
Q96FC9-2,1
Q96FC9-3,2
Q96FC9-4,1
Q96FC9-5,1
Q96FE7,1
Q96FF9,4
Q96FG2,1
Q96FH0,1
Q96FH0-2,1
Q96FJ0,3
Q96FJ2,6
Q96FK6,4
Q96FL8,1
Q96FL9,1
Q96FN4,3
Q96FQ6,4
Q96FS4,2
Q96FT9,2
Q96FV0,1
Q96FV2,2
Q96FV9,7
Q96FV9-2,2
Q96FW1,5
Q96FW1-2,3
Q96FX7,3
Q96FZ2,3
Q96FZ7,2
Q96G01,3
Q96G03,5
Q96G04,1
Q96G04-2,1
Q96G21,3
Q96G23,5
Q96G25,4
Q96G27,1
Q96G28,3
Q96G46,5
Q96G46-2,1
Q96G61,3
Q96G74,4
Q96G74-2,1
Q96G74-3,2
Q96G75,2
Q96G97,1
Q96G97-3,1
Q96GA3,3
Q96GA7,3
Q96GC5,3
Q96GC5-3,1
Q96GC6,4
Q96GC9,5
Q96GD0,2
Q96GD3,4
Q96GD3-2,1
Q96GD4,3
Q96GE4,4
Q96GE5,3
Q96GE9,1
Q96GF1,1
Q96GG9,7
Q96GI7,1
Q96GJ1,1
Q96GK7,5
Q96GM5,5
Q96GM5-2,1
Q96GM8,4
Q96GN5,3
Q96GN5-2,1
Q96GP6,2
Q96GQ5,3
Q96GQ7,7
Q96GR2,2
Q96GS6,1
Q96GS6-3,1
Q96GU1,1
Q96GV9,2
Q96GW1,1
Q96GW9,1
Q96GX1,1
Q96GX2,3
Q96GX5,5
Q96GX5-2,2
Q96GX5-3,2
Q96GX9,3
Q96GX9-3,1
Q96GY0,4
Q96GY3,3
Q96GZ6,2
Q96H12,1
Q96H20,4
Q96H20-2,2
Q96H22,4
Q96H22-2,1
Q96H35,2
Q96H40,3
Q96H55,1
Q96H55-2,2
Q96H55-3,2
Q96H55-4,1
Q96H78,1
Q96H79,4
Q96H96,1
Q96H96-3,1
Q96HA1,5
Q96HA1-2,1
Q96HA1-3,1
Q96HA7,3
Q96HA7-2,1
Q96HA8,1
Q96HA8-2,1
Q96HC4,7
Q96HD1,1
Q96HE7,5
Q96HE9,4
Q96HH4,2
Q96HH6,2
Q96HH9,1
Q96HI0,3
Q96HI0-2,1
Q96HJ3,4
Q96HJ9,3
Q96HJ9-2,3
Q96HL8,1
Q96HN1,1
Q96HN2,2
Q96HN2-2,1
Q96HP0,3
Q96HP4,3
Q96HQ0,2
Q96HQ0-6,1
Q96HQ2,2
Q96HR3,3
Q96HR8,3
Q96HS1,5
Q96HS1-2,2
Q96HT8,2
Q96HU1,2
Q96HU1-2,1
Q96HU8,2
Q96HV5,1
Q96HW7,5
Q96HW7-2,1
Q96HY3,5
Q96HY6,4
Q96HY6-2,1
Q96HY7,5
Q96I13,1
Q96I15,4
Q96I23,1
Q96I24,6
Q96I25,8
Q96I27,2
Q96I27-2,1
Q96I34,2
Q96I36,1
Q96I51,3
Q96I51-2,1
Q96I59,4
Q96I59-2,2
Q96I63,1
Q96I76,1
Q96I99,8
Q96I99-2,2
Q96IC2,1
Q96IC2-2,1
Q96IF1,3
Q96IG2,2
Q96II8,4
Q96II8-2,2
Q96II8-3,2
Q96IJ6,3
Q96IJ6-2,2
Q96IK0,1
Q96IK1,2
Q96IK1-2,1
Q96IK5,1
Q96IL0,1
Q96IM9,1
Q96IP4,2
Q96IP4-2,2
Q96IQ9,2
Q96IQ9-2,1
Q96IR2,4
Q96IR7,2
Q96IT1,2
Q96IT1-2,1
Q96IU2,1
Q96IU4,2
Q96IV0,2
Q96IV0-2,1
Q96IV0-3,1
Q96IV6,1
Q96IW7,1
Q96IX5,4
Q96IY1,3
Q96IY4,2
Q96IZ0,8
Q96IZ5,4
Q96IZ5-2,1
Q96IZ5-3,1
Q96IZ6,4
Q96IZ7,2
Q96IZ7-2,1
Q96J01,6
Q96J02,4
Q96J02-2,1
Q96J42,1
Q96J65,2
Q96J66,1
Q96J84,2
Q96J84-2,1
Q96J86,1
Q96J87,2
Q96J88,1
Q96J92,2
Q96J92-2,1
Q96J94,1
Q96J94-2,1
Q96J94-3,1
Q96JA1,3
Q96JA3,1
Q96JA3-2,1
Q96JA3-3,1
Q96JA4,1
Q96JB1,5
Q96JB2,3
Q96JB3,2
Q96JB3-2,1
Q96JB5,6
Q96JB6,1
Q96JB8,1
Q96JC1,2
Q96JC1-2,1
Q96JC4,3
Q96JC9,5
Q96JC9-2,1
Q96JD6,1
Q96JE9,3
Q96JF6,4
Q96JG6,3
Q96JG8,2
Q96JG8-2,1
Q96JG8-4,1
Q96JG9,3
Q96JH7,6
Q96JI7,7
Q96JI7-2,1
Q96JJ3,2
Q96JJ6,1
Q96JJ7,5
Q96JJ7-2,2
Q96JK2,4
Q96JK2-3,1
Q96JK9,2
Q96JL9,1
Q96JM2,4
Q96JM2-2,1
Q96JM2-3,2
Q96JM3,5
Q96JM4,1
Q96JM7,4
Q96JM7-2,1
Q96JN0,3
Q96JN0-3,3
Q96JN2,3
Q96JN8,2
Q96JP0,1
Q96JP5,6
Q96JP5-2,1
Q96JP9,1
Q96JQ0,1
Q96JQ2,1
Q96JS3,3
Q96JT2,1
Q96JW4,1
Q96JX3,1
Q96JY6,1
Q96JY6-3,1
Q96JY6-5,1
Q96JZ2,1
Q96K12,1
Q96K17,5
Q96K19,1
Q96K19-2,1
Q96K19-3,1
Q96K19-5,1
Q96K21,3
Q96K30,2
Q96K31,3
Q96K37,3
Q96K37-2,1
Q96K49,1
Q96K58,3
Q96K62,1
Q96K75,2
Q96K76,5
Q96K76-2,2
Q96K76-4,2
Q96K78,1
Q96K80,1
Q96K83,2
Q96KA5,3
Q96KA5-2,2
Q96KB5,5
Q96KB5-2,3
Q96KC2,1
Q96KC8,8
Q96KD3,1
Q96KE9,2
Q96KF7,1
Q96KG7,1
Q96KG7-2,1
Q96KG9,4
Q96KK5,7
Q96KM6,6
Q96KN1,1
Q96KN2,1
Q96KN3,2
Q96KN7,3
Q96KP1,5
Q96KP4,6
Q96KP4-2,2
Q96KP6,1
Q96KQ4,2
Q96KQ7,5
Q96KQ7-2,1
Q96KR1,7
Q96KR6,1
Q96KR7,2
Q96KR7-3,1
Q96KS0,1
Q96KS0-2,1
Q96KV6,1
Q96KV7,1
Q96KW2,1
Q96KX2,2
Q96L03,3
Q96L08,1
Q96L12,2
Q96L14,1
Q96L21,5
Q96L33,1
Q96L34,2
Q96L34-2,1
Q96L42,2
Q96L46,1
Q96L50,3
Q96L50-2,1
Q96L58,1
Q96L73,4
Q96L73-2,1
Q96L73-3,1
Q96L91,6
Q96L91-2,2
Q96L91-3,3
Q96L91-4,1
Q96L91-5,1
Q96L92,2
Q96L92-3,1
Q96L93,4
Q96L93-5,1
Q96L96,3
Q96LA5,2
Q96LA8,2
Q96LB3,2
Q96LB3-2,1
Q96LB4,2
Q96LD4,3
Q96LD8,1
Q96LI5,3
Q96LI6,1
Q96LI9,1
Q96LJ7,2
Q96LJ8,1
Q96LK8,1
Q96LL4,1
Q96LM6,1
Q96LP2,3
Q96LQ0,1
Q96LR5,4
Q96LR9,2
Q96LT4,1
Q96LT7,1
Q96LT9,4
Q96LT9-2,1
Q96LV3,1
Q96LV9,1
Q96LW1,2
Q96LW4,3
Q96LW7,2
Q96LW7-2,1
Q96LW9,1
Q96LX8,2
Q96LZ2,1
Q96LZ7,3
Q96M02,2
Q96M11,1
Q96M27,3
Q96M29,1
Q96M32,1
Q96M34,1
Q96M53,2
Q96M69,1
Q96M83,2
